lat,lng,active,days_old,category
18.208413632150634,42.51118965446949,1,0,المحلات التجارية
18.303150154,42.719924163,0,2040,المحلات التجارية
18.303486916055306,42.72329566814468,0,550,المطابخ و المطاعم و ما في حكمها
18.226217450960192,42.48790388926864,1,168,المطابخ و المطاعم و ما في حكمها
18.2796319797446,42.69121767953038,1,852,الأنشطة الطبية
18.2114673438154,42.5032471306622,1,0,المطابخ و المطاعم و ما في حكمها
18.3933105470001,42.708496094,1,1397,إصدار التراخيص بتأسيس أو تشغيل الصراف الألي
18.294387164290203,42.73934613799375,0,158,المحلات التجارية
18.25012207,42.8016967770001,0,1893,محلات تغيير الزيوت و الشحوم و غسيل السيارات
18.2437467841512,42.739131804939326,0,109,المحلات التجارية
18.25956101570398,42.69051092809484,1,0,المطابخ و المطاعم و ما في حكمها
18.3035388873048,42.7285269775969,1,0,المحلات التجارية
18.306743239313715,42.72896163244291,0,2075,المحلات التجارية
18.365007589303342,42.653277873998064,0,1275,الورش المهنية
18.284343629600187,42.74785939061121,1,0,المحلات التجارية
18.288690886187982,42.55013580125612,0,0,الورش المهنية
18.30726988456573,42.7424781791675,0,138,المطابخ و المطاعم و ما في حكمها
18.364742791189528,42.70284098361389,0,82,المطابخ و المطاعم و ما في حكمها
18.32885670847438,42.69138296853035,1,2092,المحلات التجارية
18.300174462929007,42.77082067366752,1,0,المحلات التجارية
18.279818647644607,42.67306837756947,0,1771,المحلات التجارية
18.232411048341035,42.51353782861862,0,0,المحلات التجارية
18.23583253588445,42.579923607409,1,747,المحلات التجارية
18.20572844275833,42.514434456825256,1,1394,الفنادق و الشقق الفندقية و المنتجعات و ما في حكمها
18.25850101406369,42.74833414703608,1,0,المحلات التجارية
18.304666172540664,42.72885644808412,1,0,المحلات التجارية
18.309954413696136,42.68729706308319,0,1446,المحلات التجارية
18.353649999598545,42.820782206139285,0,1773,المحلات التجارية
18.298170117645896,42.73973294247358,1,0,المحلات التجارية
18.329348008094712,42.72776294499636,0,245,المحلات التجارية
18.212384418379703,42.5353749519626,0,1287,المحلات التجارية
18.24042241849625,42.68306982289009,1,0,المحلات التجارية
18.31594428451952,42.72596452385187,0,653,الورش المهنية
18.29981552058642,42.718712501227856,1,1585,المطابخ و المطاعم و ما في حكمها
18.32933269635905,42.75763797207487,0,71,المحلات التجارية
18.268920898,42.7363281250001,0,2074,المحلات التجارية
18.253949803970897,42.78391825966537,1,663,المحلات التجارية
18.28800966196009,42.73182351230021,1,0,المحلات التجارية
18.323894518378605,42.73469343781471,1,0,المحلات التجارية
18.361585212520424,42.82889603465363,1,0,المحلات التجارية
18.23755917448986,42.58453541435301,0,0,المحلات التجارية
18.245751737074286,42.76493039913476,1,898,المحلات التجارية
18.311562484422165,42.7240028232336,1,502,المحلات التجارية
18.289844596311816,42.72423022670086,0,1735,المحلات التجارية
18.322103453245937,42.69046517724486,1,270,المحلات التجارية
18.30563435639975,42.74585897649753,1,0,المحلات التجارية
18.28589085693148,42.75965615918066,0,566,المحلات التجارية
18.29203443209535,42.727403424617016,0,0,المحلات التجارية
18.2485163110304,42.75303631945349,1,0,المحلات التجارية
18.33983844448183,42.736044600605965,1,0,المحلات التجارية
18.21351269971275,42.81125028191704,1,0,المحلات التجارية
18.35456920472945,42.82124605961144,1,0,المحلات التجارية
18.306396741888733,42.7319466881454,1,2168,المحلات التجارية
18.30031408862517,42.74971942417324,1,0,المحلات التجارية
18.287138291420604,42.72978978882063,1,0,المحلات التجارية
18.30209674610369,42.73663627915085,0,0,الورش المهنية
18.303104849448687,42.730777496472,0,0,المحلات التجارية
18.34024671773588,42.990105464375056,0,356,المحلات التجارية
18.28506032461212,42.71124231099861,1,0,المحلات التجارية
18.327320487360307,42.75829613070638,1,487,المطابخ و المطاعم و ما في حكمها
18.22627419666012,42.49987883253637,1,0,المحلات التجارية
18.3199751731785,42.73260425613382,0,364,المحلات التجارية
18.30104207405705,42.772266972934304,1,0,المحلات التجارية
18.304532367823377,42.7302295067316,0,164,المحلات التجارية
18.209700396798866,42.51466294750571,1,1069,المحلات التجارية
18.39072751659017,42.70853655271385,0,119,المحلات التجارية
18.28531990577159,42.664550531827885,0,0,المحلات التجارية
18.405457453167827,42.47262761928141,0,342,المحلات التجارية
18.328918457,42.732727051,0,1720,الأنشطة الأخرى
18.33649673377209,42.73670076124969,1,0,المحلات التجارية
18.23982545617392,42.56083927117288,1,0,المطابخ و المطاعم و ما في حكمها
18.27773983173264,42.735080705194754,1,1796,المطابخ و المطاعم و ما في حكمها
18.33905967886704,42.722301646869546,0,921,المحلات التجارية
18.705916913340417,42.89390668272972,1,0,المطابخ و المطاعم و ما في حكمها
18.305113921952,42.73127612521106,0,1929,المحلات التجارية
18.307367419236456,42.73578987456858,1,0,الورش المهنية
18.23415138892396,42.7520301383383,0,75,المطابخ و المطاعم و ما في حكمها
18.311797945537265,42.72600928321481,1,0,المحلات التجارية
18.305666015639467,42.73746193450592,0,1590,المحلات التجارية
18.24446753895765,42.57313281795008,1,0,الورش المهنية
18.31188651193668,42.72633240558207,1,0,المحلات التجارية
18.21435658246939,42.5029288399417,0,839,المحلات التجارية
18.315490723,42.7324829100001,0,2043,المحلات التجارية
18.2409632236028,42.7629966781146,0,0,المحلات التجارية
18.23254312607121,42.50510975718498,1,0,إصدار التراخيص بتأسيس أو تشغيل الصراف الألي
18.298242787294228,42.675832052128975,1,0,المحلات التجارية
18.217948968538337,42.55839527584613,0,0,المحلات التجارية
18.463135211429776,42.75250088556548,0,1253,المحلات التجارية
18.30731919584687,42.7386436611414,1,0,المطابخ و المطاعم و ما في حكمها
18.34359836915264,42.71080077558579,1,452,المحلات التجارية
18.24524340412269,42.575342886386096,1,0,الأنشطة الأخرى
18.292027747556133,42.74875019349864,1,0,المحلات التجارية
18.217537663880293,42.526710676029325,1,637,المطابخ و المطاعم و ما في حكمها
18.25289938532013,42.78810124844313,1,0,المطابخ و المطاعم و ما في حكمها
18.30130023845149,42.71759938448668,1,0,المحلات التجارية
18.297332006548203,42.71977453015939,1,0,المحلات التجارية
18.21008257863909,42.50030013732612,1,0,المحلات التجارية
18.29053847976581,42.74022741004893,0,1419,المحلات التجارية
18.226124286541364,42.497635869104094,1,0,المحلات التجارية
18.286503104109684,42.72746572270989,0,0,المحلات التجارية
18.22846089258602,42.508302817901495,0,771,المحلات التجارية
18.42887264073146,42.74092904502248,1,0,المحلات التجارية
18.3009215215703,42.704000233514,0,0,المحلات التجارية
18.214187061684683,42.50167932087369,1,0,المحلات التجارية
18.29607251401461,42.75963429361582,0,715,المحلات التجارية
18.305491444499424,42.7287181371592,0,1146,المحلات التجارية
18.29636314624193,42.76521504856646,1,0,الأنشطة الطبية
18.29057444353481,42.69531777128577,1,0,المحلات التجارية
18.30703090087478,42.7289776483534,1,0,المحلات التجارية
18.28692570590117,42.753294724971056,1,0,المحلات التجارية
18.291250271691524,42.74682557210326,1,0,المطابخ و المطاعم و ما في حكمها
18.312725463462,42.728630723431706,1,1575,المحلات التجارية
18.21836114801539,42.49688333831728,1,1637,المطابخ و المطاعم و ما في حكمها
18.38936238976113,42.70552710106959,1,993,المحلات التجارية
18.21966121476825,42.52912634052336,1,1567,المطابخ و المطاعم و ما في حكمها
18.2198278525446,42.80753049999476,1,337,المحلات التجارية
18.2135243449024,42.520994169260106,1,0,المطابخ و المطاعم و ما في حكمها
18.274310860197986,42.76163992214093,1,0,المحلات التجارية
18.30200928880344,42.73445279337466,1,0,المحلات التجارية
18.285662751770943,42.74009113563474,0,764,المحلات التجارية
18.29988085576147,42.72206325083971,1,0,المحلات التجارية
18.29636513767135,42.74327105206056,0,235,المحلات التجارية
18.23687089725249,42.58279114436113,0,557,المحلات التجارية
18.22486411359224,42.58725917541154,1,0,المطابخ و المطاعم و ما في حكمها
18.30465773539943,42.72993702177197,0,0,المحلات التجارية
18.22765902285958,42.595188274913234,1,151,المحلات التجارية
18.248519972198338,42.75269533507526,1,1202,المحلات التجارية
18.28892544997516,42.731478391215205,0,0,المحلات التجارية
18.240810445587684,42.57296299493024,1,0,المحلات التجارية
18.28604250730059,42.727563810422005,1,1463,المحلات التجارية
18.2496948240001,42.7880859370001,0,1430,المحلات التجارية
18.300714454035457,42.77107793837786,1,0,المطابخ و المطاعم و ما في حكمها
18.4252929690001,42.7055053710001,0,1432,المحلات التجارية
18.30652366713396,42.72868218831718,0,1727,المحلات التجارية
18.24053205360749,42.49978474674568,1,0,المحلات التجارية
18.30793301488277,42.75421493722142,1,0,المحلات التجارية
18.357809898782914,42.83531297706423,0,904,المحلات التجارية
18.21716899631655,42.50169534011098,0,1968,المحلات التجارية
18.300620879201727,42.73054950017963,0,1920,المحلات التجارية
18.300602142613897,42.73138444955063,1,0,المحلات التجارية
18.23724591900421,42.58495255408053,1,0,المحلات التجارية
18.281301754699697,42.68920241855085,1,0,محطات الوقود ( داخل النطاق العمراني )
18.21452042046505,42.50241212087586,1,0,المحلات التجارية
18.220059983680315,42.49250969763491,1,0,المحلات التجارية
18.38374648170988,42.68941404395667,1,0,المستودعات
18.3325195310001,42.75567627,0,2177,المحلات التجارية
18.292970718757708,42.75328323056127,0,1398,المطابخ و المطاعم و ما في حكمها
18.2443237300001,42.7694702150001,0,1877,المحلات التجارية
18.327651006888203,42.69240707159042,0,860,محلات تغيير الزيوت و الشحوم و غسيل السيارات
18.319847674257545,42.78027037158608,0,1083,المطابخ و المطاعم و ما في حكمها
18.23220063983557,42.595537416636944,1,908,المحلات التجارية
18.20771853164393,42.51173062250018,0,1432,المحلات التجارية
18.30604058419884,42.72949188892152,1,0,المحلات التجارية
18.25227548219077,42.75995441428815,0,1139,المحلات التجارية
18.302756169178963,42.75792156355058,1,0,المحلات التجارية
18.30679982118822,42.72895565300652,0,0,المحلات التجارية
18.36389078937343,42.70405691117048,1,0,المطابخ و المطاعم و ما في حكمها
18.430702992040043,42.63692026078417,0,215,المحلات التجارية
18.427628649109508,42.47390787117183,0,291,المحلات التجارية
18.309875488,42.693725586,0,1509,المحلات التجارية
18.302149347788955,42.73509702645242,1,0,المحلات التجارية
18.287452245599724,42.73912042379379,1,0,المطابخ و المطاعم و ما في حكمها
18.305859372270334,42.71629221126545,1,0,المحلات التجارية
18.25089047688913,42.795063058224095,1,0,المطابخ و المطاعم و ما في حكمها
18.23558908283036,42.78850732113149,1,0,المطابخ و المطاعم و ما في حكمها
18.319020978672373,42.72398050296785,1,446,المحلات التجارية
18.241132925185987,42.57236916571856,1,767,محلات تغيير الزيوت و الشحوم و غسيل السيارات
18.3071289060001,42.751281738,0,1532,المحلات التجارية
18.30626097292842,42.72410849929039,0,1239,المحلات التجارية
18.305655194367333,42.721773670106685,1,0,المحلات التجارية
18.223693358326784,42.586309695616364,1,1787,الفنادق و الشقق الفندقية و المنتجعات و ما في حكمها
18.301423752013083,42.72446628442107,0,1713,المحلات التجارية
18.30679231863145,42.729058200493455,1,0,المحلات التجارية
18.23487857443493,42.7893425244838,1,0,المحلات التجارية
18.37245818735528,42.645283633084446,1,0,المحلات التجارية
18.29938773703659,42.71215578855741,0,680,المحلات التجارية
18.242180867555533,42.78320102021098,0,0,المطابخ و المطاعم و ما في حكمها
18.3247070310001,42.7470703120001,0,1893,المحلات التجارية
18.234078255414506,42.5920098926872,0,375,المطابخ و المطاعم و ما في حكمها
18.30771141700444,42.73145315102482,1,0,المحلات التجارية
18.291906121720373,42.73064313456416,1,0,المطابخ و المطاعم و ما في حكمها
18.29917485653909,42.718007110711255,0,844,المطابخ و المطاعم و ما في حكمها
18.305970208721675,42.72190265357494,1,0,المحلات التجارية
18.306405065339,42.71655437418506,0,304,المحلات التجارية
18.303283691,42.727111816,0,1679,المحلات التجارية
18.21745490351469,42.50210447327541,0,2069,المحلات التجارية
18.296760655851195,42.702857963740826,1,0,المحلات التجارية
18.239462656135583,42.778328474191696,1,0,المحلات التجارية
18.358313252729506,42.70815633237362,1,1,المطابخ و المطاعم و ما في حكمها
18.304724176674306,42.7289267756859,0,580,المحلات التجارية
18.32676201043759,42.75484284407597,1,0,المحلات التجارية
18.32515409013672,42.75319690816104,1,449,المحلات التجارية
18.299911196182297,42.71960158950318,1,870,المحلات التجارية
18.228486428037343,42.58881714195013,1,0,المطابخ و المطاعم و ما في حكمها
18.308417428490102,42.68781756050885,0,725,المحلات التجارية
18.226812483109427,42.498001819476485,1,1361,المحلات التجارية
18.32622064937607,42.693468958449856,1,0,المحلات التجارية
18.31000026860257,42.71758530288934,1,0,المحلات التجارية
18.259129839239137,42.57233806739231,1,0,الورش المهنية
18.315064766368,42.69256339408457,1,0,المحلات التجارية
18.25770758988356,42.74967164630653,0,1609,المحلات التجارية
18.28696960270443,42.72924592886213,1,0,المحلات التجارية
18.325080974196347,42.73269858909818,0,1657,المحلات التجارية
18.28875167472924,42.72674351447804,1,0,المطابخ و المطاعم و ما في حكمها
18.3070279099076,42.75128656075038,0,0,المحلات التجارية
18.306786517990773,42.74018749130216,1,0,المحلات التجارية
18.29806258877532,42.7094315350456,0,1737,المحلات التجارية
18.30195232322112,42.73027889165386,1,0,المحلات التجارية
18.36460519422384,42.834040695430176,1,0,المحلات التجارية
18.24566140977465,42.76521380972396,1,0,المحلات التجارية
18.299637818335285,42.72953487932682,0,0,المحلات التجارية
18.25489139188515,42.78640201669937,0,545,المطابخ و المطاعم و ما في حكمها
18.22456908992975,42.50073799875391,1,267,المحلات التجارية
18.306053449516963,42.726265181489495,0,18,المطابخ و المطاعم و ما في حكمها
18.234151906969657,42.59056039031508,1,0,المطابخ و المطاعم و ما في حكمها
18.381893810198083,42.70395465794284,0,806,الورش المهنية
18.307217028479407,42.74746117498663,0,1680,المحلات التجارية
18.3070200997565,42.755716886465095,1,0,المحلات التجارية
18.306690223871,42.70004454406753,0,85,المحلات التجارية
18.30886512280724,42.72426987066865,1,560,المحلات التجارية
18.21651390637912,42.52593682474415,0,548,المحلات التجارية
18.226367390522903,42.803992774550665,1,0,إصدار التراخيص بتأسيس أو تشغيل الصراف الألي
18.208414587613348,42.51901835203171,1,1054,إصدار التراخيص بتأسيس أو تشغيل الصراف الألي
18.23628750272072,42.7847872953862,1,559,المحلات التجارية
18.23017531854535,42.59765003277669,1,0,المطابخ و المطاعم و ما في حكمها
18.305125442686887,42.72673224793237,1,0,المحلات التجارية
18.22009239041901,42.52879619216422,1,0,المطابخ و المطاعم و ما في حكمها
18.241235458871955,42.50602036714554,1,1385,إصدار التراخيص بتأسيس أو تشغيل الصراف الألي
18.21236386829553,42.53306340426207,0,102,المحلات التجارية
18.30847168,42.728881836,0,1729,المحلات التجارية
18.25514284783541,42.785998927439856,1,0,المحلات التجارية
18.28605304400709,42.66453581862152,1,673,المحلات التجارية
18.22487611333203,42.79756030999124,1,112,المحلات التجارية
18.290347867019207,42.67839856445789,1,0,الورش المهنية
18.2482841267087,42.7858584553801,0,1786,المحلات التجارية
18.298983270853768,42.73942795582116,1,0,المحلات التجارية
18.27555576756368,42.670833448808345,1,0,المحلات التجارية
18.39772571913116,42.70710163749754,0,351,الورش المهنية
18.234566901843337,42.56241272203624,1,819,المحلات التجارية
18.29098963408407,42.7542319893837,1,473,المحلات التجارية
18.241068682387635,42.683303989470005,1,0,المحلات التجارية
18.29618886246205,42.683317735791206,1,0,الورش المهنية
18.327807117690824,42.7793303411454,1,2120,الفنادق و الشقق الفندقية و المنتجعات و ما في حكمها
18.33202754609749,42.75608941912651,1,0,المحلات التجارية
18.228026956786383,42.589540890013566,0,309,المحلات التجارية
18.211588128066325,42.8122631739825,0,324,المحلات التجارية
18.21288840463444,42.536662090569735,1,0,المحلات التجارية
18.2990722660001,42.7294921870001,0,2113,المحلات التجارية
18.355260820244915,42.8279344843232,0,1876,المحلات التجارية
18.3894145272148,42.6997887808116,1,0,المحلات التجارية
18.305356747143747,42.72833425551653,1,0,المحلات التجارية
18.215716319379467,42.50491940416396,1,699,المحلات التجارية
18.3071113417434,42.727478966116905,0,1485,المحلات التجارية
18.39879760789472,42.70665739662945,1,1583,المحلات التجارية
18.224091273165683,42.50241866335273,1,862,المحلات التجارية
18.306955199095064,42.72901361110205,0,1482,المحلات التجارية
18.21957459422464,42.53034745013759,1,0,المحلات التجارية
18.400430931326927,42.70566358813152,0,1933,المحلات التجارية
18.2763878905547,42.71968672983349,1,417,المحلات التجارية
18.3079940715364,42.699782578836086,0,796,المحلات التجارية
18.113361725086573,42.526789109229775,0,1091,المحلات التجارية
18.231958701802427,42.55330259911716,1,0,المحلات التجارية
18.30613922419957,42.73210178940676,1,0,المحلات التجارية
18.30323822295982,42.73836420848966,1,43,محلات تغيير الزيوت و الشحوم و غسيل السيارات
18.245325293598768,42.572610480710864,0,0,الورش المهنية
18.358190024938125,42.82929201610386,1,1516,المحلات التجارية
18.21302105924728,42.499662544393146,0,288,المطابخ و المطاعم و ما في حكمها
18.30197111045676,42.71737448949779,0,1925,المحلات التجارية
18.3016309168263,42.7511567822619,1,0,المحلات التجارية
18.303768879007173,42.725479350814965,0,289,المحلات التجارية
18.23555365724133,42.78847439036846,1,0,المحلات التجارية
18.261951857583508,42.77211033997917,0,118,المحلات التجارية
18.29825598413177,42.72731392644346,1,0,المحلات التجارية
18.218169933092938,42.55114062914919,0,763,المحلات التجارية
18.28325687574518,42.73165477200142,1,0,المحلات التجارية
18.32544522723069,42.73158134001864,0,533,المطابخ و المطاعم و ما في حكمها
18.22316781954713,42.50183578580618,1,97,المحلات التجارية
18.305768162140225,42.72504293359816,0,698,المحلات التجارية
18.305911303212287,42.71949717867592,1,379,المحلات التجارية
18.19113567346726,42.72245869723334,0,421,محلات تغيير الزيوت و الشحوم و غسيل السيارات
18.301932768,42.6655492300001,0,1743,المطابخ و المطاعم و ما في حكمها
18.254794566433173,42.70523473006937,0,0,المحلات التجارية
18.34682276454373,42.73717421142357,1,0,المستودعات
18.36310777176186,42.70396739244461,1,0,المحلات التجارية
18.69815772745924,42.98766179010272,1,0,الأنشطة الطبية
18.27959560744204,42.56706727668643,1,769,الورش المهنية
18.23473872384348,42.589889460706665,1,0,المحلات التجارية
18.33683743423721,42.73726441897452,1,174,المحلات التجارية
18.259162191082005,42.572848289525545,1,1145,الورش المهنية
18.227751404260047,42.59393969523204,1,0,المحلات التجارية
18.237234869746302,42.58009825964376,0,1885,المحلات التجارية
18.31077262502737,42.728850496932864,1,0,المطابخ و المطاعم و ما في حكمها
18.2462468782699,42.765287552028894,1,0,المحلات التجارية
18.344779786028724,42.728705406188965,1,0,المطابخ و المطاعم و ما في حكمها
18.226050192373663,42.58953271468016,1,0,الفنادق و الشقق الفندقية و المنتجعات و ما في حكمها
18.36226177197212,42.72034261371337,0,330,المحلات التجارية
18.325518843327984,42.7333112008553,0,1778,المحلات التجارية
18.31625795941348,42.69245065748692,1,0,المطابخ و المطاعم و ما في حكمها
18.30768491094355,42.731440316351176,1,0,المحلات التجارية
18.329460681250936,42.697554957596026,1,0,الورش المهنية
18.302605505171783,42.7291016193672,1,0,المحلات التجارية
18.30422817978692,42.72709901508005,1,0,المحلات التجارية
18.30173992451726,42.72655330373434,0,56,المحلات التجارية
18.306095747325443,42.73161071278299,1,0,المحلات التجارية
18.316450090272184,42.726044028058006,0,1848,المحلات التجارية
18.30189047731388,42.73033116012812,1,0,المحلات التجارية
18.30651547071028,42.72993737831712,0,0,المحلات التجارية
18.27432017828727,42.7197200791414,0,725,المطابخ و المطاعم و ما في حكمها
18.307812171943866,42.72756261751056,1,0,المحلات التجارية
18.30619875423585,42.72930127568543,0,1083,المحلات التجارية
18.326638351996465,42.77539202012122,0,0,المطابخ و المطاعم و ما في حكمها
18.30778183865324,42.746604904183926,1,0,المحلات التجارية
18.30623509182095,42.702373523868445,0,1152,المحلات التجارية
18.284696648908024,42.73994117975235,1,0,المحلات التجارية
18.219560546398625,42.51216652409177,1,0,المحلات التجارية
18.243785806219066,42.763546292050805,0,1167,المحلات التجارية
18.307800475281606,42.751705900556544,0,1259,المحلات التجارية
18.22733872740072,42.49923102557659,1,0,الورش المهنية
18.22782381017649,42.59459143504501,1,0,المحلات التجارية
18.32648372952372,42.77473521415322,1,0,المحلات التجارية
18.277142557995504,42.723916707198406,1,0,المحلات التجارية
18.306113765897432,42.72906582802534,1,0,المحلات التجارية
18.30624914419384,42.73726068884433,1,0,المحلات التجارية
18.39873501772904,42.70702265034821,1,0,المطابخ و المطاعم و ما في حكمها
18.40649449336057,42.7023436169547,1,617,المستودعات
18.22138641357797,42.50993281812107,1,0,المحلات التجارية
18.321545339277904,42.748680243352894,1,0,المحلات التجارية
18.239948229376,42.78473412544811,0,1562,المطابخ و المطاعم و ما في حكمها
18.28558220024955,42.66422437291129,1,0,المحلات التجارية
18.3060664970844,42.732078367844224,0,0,المحلات التجارية
18.40719344318927,42.70319128467866,1,0,الأنشطة الأخرى
18.22396946259736,42.53348275087774,1,932,الأنشطة الطبية
18.2144617654362,42.50538661802285,1,0,المطابخ و المطاعم و ما في حكمها
18.307236697529618,42.71370068136291,1,0,المحلات التجارية
18.233883847313702,42.50544134527445,1,0,المحلات التجارية
18.293128552349486,42.72861594099584,1,0,المحلات التجارية
18.24986001301021,42.7882528770715,0,0,المحلات التجارية
18.212384138729576,42.5363251773402,1,0,المطابخ و المطاعم و ما في حكمها
18.23604692507579,42.78934921321745,0,1590,الأنشطة التعليمية
18.21272438767336,42.53033182583749,0,677,المحلات التجارية
18.312697930829216,42.70230744034052,1,361,المحلات التجارية
18.306851205456127,42.72992136888206,0,1744,المحلات التجارية
18.236968398371005,42.47989657334983,0,0,المطابخ و المطاعم و ما في حكمها
18.410185845005245,42.4718907661736,0,0,المطابخ و المطاعم و ما في حكمها
18.282083993404505,42.67194959392501,1,0,المطابخ و المطاعم و ما في حكمها
18.35668439538337,42.82960424199701,0,0,المطابخ و المطاعم و ما في حكمها
18.23923548005105,42.59625752519844,1,0,المحلات التجارية
18.32162227279531,42.74924948828205,1,0,الفنادق و الشقق الفندقية و المنتجعات و ما في حكمها
18.30672860077924,42.702749693481664,0,44,المحلات التجارية
18.30644839562325,42.72786524018613,1,0,المحلات التجارية
18.242056567541567,42.51737336264902,1,0,المحلات التجارية
18.30948930915168,42.73050129951167,0,0,المطابخ و المطاعم و ما في حكمها
18.27955688138076,42.690437540110615,1,0,المحلات التجارية
18.33318644832957,42.761091940996536,0,7,المحلات التجارية
18.30441966793117,42.728236536237326,1,0,المحلات التجارية
18.29370311360769,42.75244244674441,1,0,المحلات التجارية
18.23698394758146,42.580063740968,0,236,المحلات التجارية
18.2226038366809,42.50421801007103,0,1226,المطابخ و المطاعم و ما في حكمها
18.22384518175608,42.80152923838756,0,6,المطابخ و المطاعم و ما في حكمها
18.24409313515926,42.57203678079532,0,154,المحلات التجارية
18.31023519104197,42.69896018884706,0,146,المحلات التجارية
18.28426472998754,42.74014360271394,1,771,المحلات التجارية
18.21070617020773,42.49481183476746,1,1435,المطابخ و المطاعم و ما في حكمها
18.21762460640933,42.54698717035353,1,225,المحلات التجارية
18.221963422301656,42.50145743563446,1,0,المحلات التجارية
18.30068137770087,42.72535641842757,1,0,المحلات التجارية
18.28775341327268,42.72553256411525,0,18,المحلات التجارية
18.30740871945545,42.746368842199445,0,0,المطابخ و المطاعم و ما في حكمها
18.24918797059206,42.7873929222051,0,1691,المطابخ و المطاعم و ما في حكمها
18.29538688727888,42.70210066097541,0,883,المطابخ و المطاعم و ما في حكمها
18.128101247489724,42.52413365989924,1,0,المطابخ و المطاعم و ما في حكمها
18.31686699938956,42.69631989429273,1,0,المحلات التجارية
18.34395157141301,42.72891042754054,0,0,المحلات التجارية
18.2282888913542,42.5896021490702,1,0,المطابخ و المطاعم و ما في حكمها
18.30503342360865,42.728409776464105,0,0,المحلات التجارية
18.22603427723596,42.58733264282293,1,0,المحلات التجارية
18.306955368224106,42.74774371483458,0,229,المحلات التجارية
18.321877911373363,42.67507765442133,1,0,المطابخ و المطاعم و ما في حكمها
18.36395658819725,42.83352823317044,0,0,المحلات التجارية
18.297489381309177,42.75477605871856,1,603,الفنادق و الشقق الفندقية و المنتجعات و ما في حكمها
18.307780377294264,42.72884358790471,1,0,المحلات التجارية
18.298930429465926,42.711005257442594,1,218,المحلات التجارية
18.287845159686583,42.67646594904363,0,2170,الأنشطة الطبية
18.218625728790244,42.49681274852372,1,0,المحلات التجارية
18.25199590557388,42.47691219672561,0,0,المطابخ و المطاعم و ما في حكمها
18.3296835514643,42.760763764441855,1,0,المطابخ و المطاعم و ما في حكمها
18.22287934043961,42.80538927643126,0,809,المطابخ و المطاعم و ما في حكمها
18.31018724182081,42.71696205209597,0,686,محلات تغيير الزيوت و الشحوم و غسيل السيارات
18.274548617849817,42.71984917111695,1,508,المطابخ و المطاعم و ما في حكمها
18.313982212017503,42.72670314878821,0,838,المحلات التجارية
18.317928979,42.697284101,0,1933,المحلات التجارية
18.22590452059368,42.80575047655429,0,42,المحلات التجارية
18.301807953813366,42.75118466466665,0,0,المحلات التجارية
18.29189710845675,42.73104237236832,1,0,المحلات التجارية
18.293329708049868,42.71130264736712,1,235,المحلات التجارية
18.325578295008214,42.77296455306873,1,0,المطابخ و المطاعم و ما في حكمها
18.2092278046478,42.555300171065376,1,0,المحلات التجارية
18.301971329615697,42.73424685001373,0,1848,المحلات التجارية
18.30700645967765,42.72877246141434,1,0,المحلات التجارية
18.339069910706485,42.72227405638702,1,0,المطابخ و المطاعم و ما في حكمها
18.33430293671856,42.73334663361311,0,293,المحلات التجارية
18.245152311842148,42.57073452696204,1,1734,الورش المهنية
18.24931004138712,42.761634549391424,1,0,محلات تغيير الزيوت و الشحوم و غسيل السيارات
18.274767574223446,42.72036558017135,1,340,المحلات التجارية
18.238683203186056,42.56885976731549,1,0,المحلات التجارية
18.2315495797625,42.595511097460985,0,0,المحلات التجارية
18.37105192566712,42.71857799267612,1,736,المحلات التجارية
18.307602634150573,42.72989605786815,0,1481,المحلات التجارية
18.314169242922475,42.75368680742355,1,0,المحلات التجارية
18.3304695,42.7699846,0,2138,المحلات التجارية
18.21005415389358,42.53748569637537,1,471,المحلات التجارية
18.21545104832369,42.510127777519706,1,469,المحلات التجارية
18.30376816423224,42.724358580427605,1,0,المحلات التجارية
18.40241119857832,42.69772311004766,1,839,المستودعات
18.323803173209683,42.71833062171936,0,0,المحلات التجارية
18.308888597681744,42.73055043071509,1,851,المحلات التجارية
18.297584110901408,42.675390882030015,0,1124,المطابخ و المطاعم و ما في حكمها
18.20805542331827,42.50112017165713,1,0,المحلات التجارية
18.29780712693345,42.7087608487222,1,0,المطابخ و المطاعم و ما في حكمها
18.33715795702358,42.76838744606456,0,427,المطابخ و المطاعم و ما في حكمها
18.28703660248018,42.738901288835216,0,2113,المحلات التجارية
18.20474589069073,42.51299151219428,0,649,المحلات التجارية
18.21164900958744,42.49601387549535,0,19,المحلات التجارية
18.2066403451523,42.5015951947786,1,1461,المحلات التجارية
18.215950945262687,42.48943360081915,0,1169,المحلات التجارية
18.30686693996968,42.75689594159056,0,1587,المحلات التجارية
18.242047208286948,42.5728624407202,1,0,المحلات التجارية
18.35266693850673,42.82936436562655,0,842,الأنشطة الأخرى
18.304547522570843,42.73022909380869,1,0,المحلات التجارية
18.29679123454487,42.70371484599182,0,769,المحلات التجارية
18.209512331177137,42.5002147257328,1,686,المطابخ و المطاعم و ما في حكمها
18.229297679677515,42.58693607524037,1,0,المحلات التجارية
18.294056813294787,42.71103461026404,1,0,المحلات التجارية
18.336740607416544,42.76890791298396,0,0,المحلات التجارية
18.210881097114694,42.50622245483101,1,0,المحلات التجارية
18.21445422126164,42.5156487809944,0,1309,الفنادق و الشقق الفندقية و المنتجعات و ما في حكمها
18.237430302591903,42.58016820034451,1,0,المحلات التجارية
18.30969074015369,42.72878375494903,1,0,المحلات التجارية
